代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600004.SH,白云机场,2015-07-31,13.71,13.52,13.9,13.43,13.79,9428735,128637482,0.08,0.5835,13.6431,0.8199,15858500000,N/A,15858500000,1150000000,0,1150000000,14.5806,1.8677,2.8689,11.7322,
600004.SH,白云机场,2015-08-03,13.79,13.52,14.18,13.42,14.17,12383590,170415140,0.38,2.7556,13.7614,1.0768,16295500000,N/A,16295500000,1150000000,0,1150000000,14.9824,1.9192,2.948,12.0555,
600004.SH,白云机场,2015-08-04,14.17,14.15,14.81,14.13,14.71,12831361,186045293,0.54,3.8109,14.4993,1.1158,16916500000,N/A,16916500000,1150000000,0,1150000000,15.5534,1.9923,3.0603,12.5149,
600004.SH,白云机场,2015-08-05,14.71,14.69,14.96,14.32,14.42,10854459,158390865,-0.29,-1.9714,14.5922,0.9439,16583000000,N/A,16583000000,1150000000,0,1150000000,15.2467,1.9531,3,12.2682,
600004.SH,白云机场,2015-08-06,14.42,14.21,14.6,14.18,14.45,9695045,139880942,0.03,0.208,14.4281,0.843,16617500000,N/A,16617500000,1150000000,0,1150000000,15.2785,1.9571,3.0062,12.2937,
600004.SH,白云机场,2015-08-07,14.45,14.47,14.88,14.47,14.71,10773732,158243394,0.26,1.7993,14.6879,0.9368,16916500000,N/A,16916500000,1150000000,0,1150000000,15.5534,1.9923,3.0603,12.5149,
600004.SH,白云机场,2015-08-10,14.71,14.88,15.76,14.73,15.58,19152984,292612954,0.87,5.9143,15.2777,1.6655,17917000000,N/A,17917000000,1150000000,0,1150000000,16.4732,2.1102,3.2413,13.255,
600004.SH,白云机场,2015-08-11,15.58,15.57,15.6,15.19,15.45,12951262,200075579,-0.13,-0.8344,15.4483,1.1262,17767500000,N/A,17767500000,1150000000,0,1150000000,16.3358,2.0926,3.2143,13.1444,
600004.SH,白云机场,2015-08-12,15.45,15.04,15.34,14.83,14.9,8808901,132596337,-0.55,-3.5599,15.0525,0.766,17135000000,N/A,17135000000,1150000000,0,1150000000,15.7543,2.0181,3.0999,12.6765,
600004.SH,白云机场,2015-08-13,14.9,14.78,15.38,14.78,15.26,7403755,112099309,0.36,2.4161,15.1409,0.6438,17549000000,N/A,17549000000,1150000000,0,1150000000,16.1349,2.0668,3.1748,12.9828,
600004.SH,白云机场,2015-08-14,15.26,15.39,15.7,15.23,15.37,11157920,172263458,0.11,0.7208,15.4387,0.9703,17675500000,N/A,17675500000,1150000000,0,1150000000,16.2512,2.0817,3.1976,13.0764,
600004.SH,白云机场,2015-08-17,15.37,15.3,15.96,15.27,15.94,15670887,246164885,0.57,3.7085,15.7084,1.3627,18331000000,N/A,18331000000,1150000000,0,1150000000,16.8539,2.1589,3.3162,13.5613,
600004.SH,白云机场,2015-08-18,15.94,16.03,16.48,14.52,14.77,21539071,338237305,-1.17,-7.34,15.7034,1.873,16985500000,N/A,16985500000,1150000000,0,1150000000,15.6168,2.0005,3.0728,12.5659,
600004.SH,白云机场,2015-08-19,14.77,14.48,15.28,14.1,15.23,10703379,157239274,0.46,3.1144,14.6906,0.9307,17514500000,N/A,17514500000,1150000000,0,1150000000,16.1032,2.0628,3.1685,12.9573,
600004.SH,白云机场,2015-08-20,15.23,14.95,15.59,14.83,14.95,10333799,157998069,-0.28,-1.8385,15.2894,0.8986,17192500000,N/A,17192500000,1150000000,0,1150000000,15.8071,2.0249,3.1103,12.7191,
600004.SH,白云机场,2015-08-21,14.95,14.72,14.95,14,14.17,10100078,145705962,-0.78,-5.2174,14.4262,0.8783,16295500000,N/A,16295500000,1150000000,0,1150000000,14.9824,1.9192,2.948,12.0555,
600004.SH,白云机场,2015-08-24,14.17,13.65,13.85,12.75,12.75,12430877,162007025,-1.42,-10.0212,13.0326,1.0809,14662500000,N/A,14662500000,1150000000,0,1150000000,13.481,1.7269,2.6526,10.8474,
600004.SH,白云机场,2015-08-25,12.75,11.95,13.11,11.48,11.51,17337393,208749510,-1.24,-9.7255,12.0404,1.5076,13236500000,N/A,13236500000,1150000000,0,1150000000,12.1699,1.5589,2.3946,9.7924,
600004.SH,白云机场,2015-08-26,11.51,11.85,12.29,11.15,11.85,13178401,156691590,0.34,2.954,11.89,1.1459,13627500000,N/A,13627500000,1150000000,0,1150000000,12.5294,1.605,2.4653,10.0817,
600004.SH,白云机场,2015-08-27,11.85,12.11,12.54,11.91,12.52,9961495,122285596,0.67,5.654,12.2758,0.8662,14398000000,N/A,14398000000,1150000000,0,1150000000,13.2378,1.6957,2.6047,10.6517,
600004.SH,白云机场,2015-08-28,12.52,12.7,13.3,12.57,13.23,14083644,180888114,0.71,5.6709,12.8438,1.2247,15214500000,N/A,15214500000,1150000000,0,1150000000,13.9885,1.7919,2.7524,11.2557,
600004.SH,白云机场,2015-08-31,13.23,13,13,12.62,12.73,8384875,107333804,-0.5,-3.7793,12.8009,0.7291,14639500000,N/A,14639500000,1150000000,0,1150000000,13.4598,1.7242,2.6484,10.8303,
600004.SH,白云机场,2015-09-01,12.73,12.68,12.68,11.92,12.11,8111935,99310237,-0.62,-4.8704,12.2425,0.7054,13926500000,N/A,13926500000,1150000000,0,1150000000,12.8043,1.6402,2.5194,10.3029,
600004.SH,白云机场,2015-09-02,12.11,11.7,12.7,11.51,12.48,17541503,215834617,0.37,3.0553,12.3042,1.5253,14352000000,N/A,14352000000,1150000000,0,1150000000,13.1955,1.6903,2.5964,10.6177,
600004.SH,白云机场,2015-09-07,12.48,12.5,13.09,12.21,12.28,12936384,162038317,-0.2,-1.6026,12.5258,1.1249,14122000000,N/A,14122000000,1150000000,0,1150000000,12.984,1.6632,2.5548,10.4475,
600004.SH,白云机场,2015-09-08,12.28,12.17,12.72,12.02,12.64,7915938,97993567,0.36,2.9316,12.3793,0.6883,14536000000,N/A,14536000000,1150000000,0,1150000000,13.3647,1.712,2.6297,10.7538,
600004.SH,白云机场,2015-09-09,12.64,12.67,13.01,12.57,12.85,12615110,161665295,0.21,1.6614,12.8152,1.097,14777500000,N/A,14777500000,1150000000,0,1150000000,13.5867,1.7404,2.6734,10.9324,
600004.SH,白云机场,2015-09-10,12.85,12.68,12.8,12.53,12.54,5953150,75408446,-0.31,-2.4125,12.667,0.5177,14421000000,N/A,14421000000,1150000000,0,1150000000,13.259,1.6984,2.6089,10.6687,
600004.SH,白云机场,2015-09-11,12.54,12.6,12.64,12.3,12.51,5988433,74782311,-0.03,-0.2392,12.4878,0.5207,14386500000,N/A,14386500000,1150000000,0,1150000000,13.2272,1.6944,2.6026,10.6432,
600004.SH,白云机场,2015-09-14,12.51,12.55,12.61,11.82,11.92,7513954,91395821,-0.59,-4.7162,12.1635,0.6534,13708000000,N/A,13708000000,1150000000,0,1150000000,12.6034,1.6145,2.4799,10.1412,
600004.SH,白云机场,2015-09-15,11.92,11.71,12.06,11.52,11.57,5093927,59997002,-0.35,-2.9362,11.7781,0.443,13305500000,N/A,13305500000,1150000000,0,1150000000,12.2333,1.5671,2.4071,9.8434,
600004.SH,白云机场,2015-09-16,11.57,11.59,12.57,11.5,12.43,10229153,122598767,0.86,7.433,11.9852,0.8895,14294500000,N/A,14294500000,1150000000,0,1150000000,13.1426,1.6835,2.586,10.5751,
600004.SH,白云机场,2015-09-17,12.43,12.2,12.42,11.92,11.94,10322196,125640363,-0.49,-3.9421,12.1719,0.8976,13731000000,N/A,13731000000,1150000000,0,1150000000,12.6246,1.6172,2.484,10.1582,
600004.SH,白云机场,2015-09-18,11.94,11.99,12.08,11.8,11.92,4548390,54221679,-0.02,-0.1675,11.9211,0.3955,13708000000,N/A,13708000000,1150000000,0,1150000000,12.6034,1.6145,2.4799,10.1412,
600004.SH,白云机场,2015-09-21,11.92,11.83,12.16,11.7,12.14,5744354,68840090,0.22,1.8456,11.984,0.4995,13961000000,N/A,13961000000,1150000000,0,1150000000,12.836,1.6443,2.5257,10.3284,
600004.SH,白云机场,2015-09-22,12.14,12.18,12.5,12.1,12.3,8587184,105222489,0.16,1.318,12.2534,0.7467,14145000000,N/A,14145000000,1150000000,0,1150000000,13.0052,1.6659,2.5589,10.4645,
600004.SH,白云机场,2015-09-23,12.3,12.13,12.21,11.95,11.98,4821692,58222958,-0.32,-2.6016,12.0752,0.4193,13777000000,N/A,13777000000,1150000000,0,1150000000,12.6668,1.6226,2.4924,10.1923,
600004.SH,白云机场,2015-09-24,11.98,11.99,12.17,11.99,12.1,4412736,53393105,0.12,1.0017,12.0998,0.3837,13915000000,N/A,13915000000,1150000000,0,1150000000,12.7937,1.6388,2.5173,10.2944,
600004.SH,白云机场,2015-09-25,12.1,12.1,12.21,11.9,12,4473329,53940088,-0.1,-0.8264,12.0582,0.389,13800000000,N/A,13800000000,1150000000,0,1150000000,12.688,1.6253,2.4965,10.2093,
600004.SH,白云机场,2015-09-28,12,12.07,12.16,11.92,12.13,2651477,31982568,0.13,1.0833,12.0622,0.2306,13949500000,N/A,13949500000,1150000000,0,1150000000,12.8254,1.6429,2.5236,10.3199,
600004.SH,白云机场,2015-09-29,12.13,12.02,12.09,11.86,11.9,3661195,43730346,-0.23,-1.8961,11.9443,0.3184,13685000000,N/A,13685000000,1150000000,0,1150000000,12.5823,1.6118,2.4757,10.1242,
600004.SH,白云机场,2015-09-30,11.9,11.96,12.08,11.9,11.99,2567200,30757396,0.09,0.7563,11.9809,0.2232,13788500000,N/A,13788500000,1150000000,0,1150000000,12.6774,1.6239,2.4944,10.2008,
600004.SH,白云机场,2015-10-08,11.99,12.35,12.62,12.32,12.41,8179456,101927169,0.42,3.5029,12.4614,0.7113,14271500000,N/A,14271500000,1150000000,0,1150000000,13.1215,1.6808,2.5818,10.5581,
600004.SH,白云机场,2015-10-09,12.41,12.41,12.61,12.33,12.58,6610369,82798937,0.17,1.3699,12.5256,0.5748,14467000000,N/A,14467000000,1150000000,0,1150000000,13.3012,1.7039,2.6172,10.7027,
600004.SH,白云机场,2015-10-12,12.58,12.63,13.14,12.51,13.08,10012931,129767593,0.5,3.9746,12.96,0.8707,15042000000,N/A,15042000000,1150000000,0,1150000000,13.8299,1.7716,2.7212,11.1281,
600004.SH,白云机场,2015-10-13,13.08,13.05,13.11,12.81,13.04,5767272,75058436,-0.04,-0.3058,13.0145,0.5015,14996000000,N/A,14996000000,1150000000,0,1150000000,13.7876,1.7662,2.7129,11.0941,
600004.SH,白云机场,2015-10-14,13.04,13.03,13.13,12.74,12.78,5262012,68004339,-0.26,-1.9939,12.9236,0.4576,14697000000,N/A,14697000000,1150000000,0,1150000000,13.5127,1.7309,2.6588,10.8729,
600004.SH,白云机场,2015-10-15,12.78,12.78,13.05,12.73,13.04,5162660,66839819,0.26,2.0344,12.9468,0.4489,14996000000,N/A,14996000000,1150000000,0,1150000000,13.7876,1.7662,2.7129,11.0941,
600004.SH,白云机场,2015-10-16,13.04,13.1,13.81,13.1,13.73,14996173,204264080,0.69,5.2914,13.6211,1.304,15789500000,N/A,15789500000,1150000000,0,1150000000,14.5172,1.8596,2.8564,11.6811,
600004.SH,白云机场,2015-10-19,13.73,13.6,13.66,13.38,13.46,7853327,106068059,-0.27,-1.9665,13.5061,0.6829,15479000000,N/A,15479000000,1150000000,0,1150000000,14.2317,1.823,2.8003,11.4514,
600004.SH,白云机场,2015-10-20,13.46,13.47,13.7,13.39,13.63,5652141,76587296,0.17,1.263,13.5501,0.4915,15674500000,N/A,15674500000,1150000000,0,1150000000,14.4114,1.8461,2.8356,11.596,
600004.SH,白云机场,2015-10-21,13.63,13.63,13.76,12.7,12.82,8076983,107851566,-0.81,-5.9428,13.353,0.7023,14743000000,N/A,14743000000,1150000000,0,1150000000,13.555,1.7364,2.6671,10.9069,
600004.SH,白云机场,2015-10-22,12.82,12.86,13.21,12.82,13.17,5898092,76876309,0.35,2.7301,13.0341,0.5129,15145500000,N/A,15145500000,1150000000,0,1150000000,13.9251,1.7838,2.7399,11.2047,
600004.SH,白云机场,2015-10-23,13.17,13.25,13.62,13.18,13.43,7776911,104348583,0.26,1.9742,13.4177,0.6763,15444500000,N/A,15444500000,1150000000,0,1150000000,14.2,1.819,2.794,11.4259,
600004.SH,白云机场,2015-10-26,13.43,13.65,13.66,13.33,13.43,9096359,122126989,0,0,13.4259,0.791,15444500000,N/A,15444500000,1150000000,0,1150000000,14.2,1.819,2.794,11.4259,
600004.SH,白云机场,2015-10-27,13.43,13.4,13.4,12.92,13.36,5322117,70053631,-0.07,-0.5212,13.1627,0.4628,15364000000,N/A,15364000000,1150000000,0,1150000000,14.126,1.8095,2.7795,11.3663,
600004.SH,白云机场,2015-10-28,13.36,13.31,13.49,13.14,13.2,5194000,69348839,-0.16,-1.1976,13.3517,0.4517,15180000000,N/A,15180000000,1150000000,0,1150000000,13.9568,1.7878,2.7462,11.2302,
600004.SH,白云机场,2015-10-29,13.2,13.23,13.45,13.18,13.34,4168458,55471527,0.14,1.0606,13.3074,0.3625,15341000000,N/A,15341000000,1150000000,0,1150000000,14.1048,1.8068,2.7753,11.3493,
600004.SH,白云机场,2015-10-30,13.34,13.3,13.5,13.01,13.46,7312381,97214553,0.12,0.8996,13.2945,0.6359,15479000000,N/A,15479000000,1150000000,0,1150000000,14.2317,1.823,2.8003,11.4514,
600004.SH,白云机场,2015-11-02,13.46,13.26,13.9,13.26,13.62,11973952,163315837,0.16,1.1887,13.6393,1.0412,15663000000,N/A,15663000000,1150000000,0,1150000000,14.4009,1.8447,2.8336,11.5875,
600004.SH,白云机场,2015-11-03,13.62,13.64,13.93,13.53,13.61,10990460,150853496,-0.01,-0.0734,13.7259,0.9557,15651500000,N/A,15651500000,1150000000,0,1150000000,14.3903,1.8434,2.8315,11.579,
600004.SH,白云机场,2015-11-04,13.61,13.68,14.27,13.67,14.22,17325020,243103298,0.61,4.482,14.0319,1.5065,16353000000,N/A,16353000000,1150000000,0,1150000000,15.0353,1.926,2.9584,12.098,
600004.SH,白云机场,2015-11-05,14.22,14.23,14.96,14.01,14.06,36950033,532510880,-0.16,-1.1252,14.4116,3.213,16169000000,N/A,16169000000,1150000000,0,1150000000,14.8661,1.9043,2.9251,11.9619,
600004.SH,白云机场,2015-11-06,14.06,14.11,14.42,14.08,14.36,15016585,214557616,0.3,2.1337,14.288,1.3058,16514000000,N/A,16514000000,1150000000,0,1150000000,15.1833,1.9449,2.9875,12.2171,
600004.SH,白云机场,2015-11-09,14.36,14.45,14.62,14.21,14.47,25049438,360384609,0.11,0.766,14.3869,2.1782,16640500000,N/A,16640500000,1150000000,0,1150000000,15.2996,1.9598,3.0104,12.3107,
600004.SH,白云机场,2015-11-10,14.47,14.36,14.46,14.18,14.23,14241677,204115805,-0.24,-1.6586,14.3323,1.2384,16364500000,N/A,16364500000,1150000000,0,1150000000,15.0458,1.9273,2.9605,12.1065,
600004.SH,白云机场,2015-11-11,14.23,14.29,14.37,14.18,14.28,8816997,125700089,0.05,0.3514,14.2566,0.7667,16422000000,N/A,16422000000,1150000000,0,1150000000,15.0987,1.9341,2.9709,12.149,
600004.SH,白云机场,2015-11-12,14.28,14.28,14.28,13.9,14.05,12557349,176385763,-0.23,-1.6106,14.0464,1.0919,16157500000,N/A,16157500000,1150000000,0,1150000000,14.8555,1.903,2.923,11.9534,
600004.SH,白云机场,2015-11-13,14.05,13.9,14,13.77,13.86,6130245,85125415,-0.19,-1.3523,13.8861,0.5331,15939000000,N/A,15939000000,1150000000,0,1150000000,14.6546,1.8772,2.8835,11.7917,
600004.SH,白云机场,2015-11-16,13.86,13.8,14.03,13.66,14.02,6219138,86083000,0.16,1.1544,13.8416,0.5408,16123000000,N/A,16123000000,1150000000,0,1150000000,14.8238,1.8989,2.9168,11.9278,
600004.SH,白云机场,2015-11-17,14.02,14.08,14.25,13.91,13.94,15009632,211381573,-0.08,-0.5706,14.0831,1.3052,16031000000,N/A,16031000000,1150000000,0,1150000000,14.7392,1.8881,2.9001,11.8598,
600004.SH,白云机场,2015-11-18,13.94,13.88,13.97,13.76,13.79,5690048,78893313,-0.15,-1.076,13.8651,0.4948,15858500000,N/A,15858500000,1150000000,0,1150000000,14.5806,1.8677,2.8689,11.7322,
600004.SH,白云机场,2015-11-19,13.79,13.81,13.96,13.75,13.95,5217062,72198208,0.16,1.1603,13.8389,0.4537,16042500000,N/A,16042500000,1150000000,0,1150000000,14.7498,1.8894,2.9022,11.8683,
600004.SH,白云机场,2015-11-20,13.95,13.97,13.99,13.79,13.93,7484792,103938214,-0.02,-0.1434,13.8866,0.6509,16019500000,N/A,16019500000,1150000000,0,1150000000,14.7286,1.8867,2.8981,11.8513,
600004.SH,白云机场,2015-11-23,13.93,13.91,13.98,13.78,13.85,7448687,103513102,-0.08,-0.5743,13.8968,0.6477,15927500000,N/A,15927500000,1150000000,0,1150000000,14.6441,1.8759,2.8814,11.7832,
600004.SH,白云机场,2015-11-24,13.85,13.82,13.88,13.48,13.68,10572096,143807060,-0.17,-1.2274,13.6025,0.9193,15732000000,N/A,15732000000,1150000000,0,1150000000,14.4643,1.8528,2.846,11.6386,
